session_id,timestamp_ms,timestamp_iso,latitude,longitude,accuracy_m,speed_mps,bearing_deg,altitude_m,provider,raw_provider,source,reused
20251025T170307Z,1761411965596,2025-10-25T17:06:05.596000+00:00,53.3436321,-6.2496558,245.84400939941406,0.0,0.0,62.599998474121094,network,network,once,0
20251025T170307Z,1761411966609,2025-10-25T17:06:06.609000+00:00,53.3436321,-6.2496558,252.87899780273438,0.0,0.0,62.599998474121094,network,network,once,0
20251025T170307Z,1761411967614,2025-10-25T17:06:07.614000+00:00,53.3436321,-6.2496558,260.0050048828125,0.0,0.0,62.599998474121094,network,network,once,0
20251025T170307Z,1761411968605,2025-10-25T17:06:08.605000+00:00,53.3436321,-6.2496558,266.95599365234375,0.0,0.0,62.599998474121094,network,network,once,0
20251025T170307Z,1761411969576,2025-10-25T17:06:09.576000+00:00,53.3436321,-6.2496558,273.718017578125,0.0,0.0,62.599998474121094,network,network,once,0
20251025T170307Z,1761411970586,2025-10-25T17:06:10.586000+00:00,53.3439766,-6.2492996,127.05699920654297,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411971588,2025-10-25T17:06:11.588000+00:00,53.3439766,-6.2492996,134.1269989013672,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411972581,2025-10-25T17:06:12.581000+00:00,53.3439766,-6.2492996,141.1479949951172,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411973606,2025-10-25T17:06:13.606000+00:00,53.3439766,-6.2492996,148.25299072265625,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411974606,2025-10-25T17:06:14.606000+00:00,53.3439766,-6.2492996,155.30198669433594,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411975605,2025-10-25T17:06:15.605000+00:00,53.3439766,-6.2492996,162.20399475097656,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411976605,2025-10-25T17:06:16.605000+00:00,53.3439766,-6.2492996,169.27398681640625,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411977612,2025-10-25T17:06:17.612000+00:00,53.3439766,-6.2492996,176.25999450683594,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411978605,2025-10-25T17:06:18.605000+00:00,53.3439766,-6.2492996,183.25299072265625,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411979618,2025-10-25T17:06:19.618000+00:00,53.3439766,-6.2492996,190.20399475097656,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411980633,2025-10-25T17:06:20.633000+00:00,53.3439766,-6.2492996,197.28099060058594,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411981615,2025-10-25T17:06:21.615000+00:00,53.3439766,-6.2492996,204.2949981689453,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411982636,2025-10-25T17:06:22.636000+00:00,53.3439766,-6.2492996,211.44200134277344,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411983601,2025-10-25T17:06:23.601000+00:00,53.3439766,-6.2492996,218.23899841308594,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411984623,2025-10-25T17:06:24.623000+00:00,53.3439766,-6.2492996,225.322998046875,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411985606,2025-10-25T17:06:25.606000+00:00,53.3439766,-6.2492996,232.22499084472656,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411986626,2025-10-25T17:06:26.626000+00:00,53.3439766,-6.2492996,239.39297485351562,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411987641,2025-10-25T17:06:27.641000+00:00,53.3439766,-6.2492996,246.40699768066406,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411988615,2025-10-25T17:06:28.615000+00:00,53.3439766,-6.2492996,253.322998046875,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411989627,2025-10-25T17:06:29.627000+00:00,53.3439766,-6.2492996,260.37200927734375,0.0,0.0,62.29999923706055,network,network,once,0
20251025T170307Z,1761411990611,2025-10-25T17:06:30.611000+00:00,53.3438872,-6.2488617,106.82499694824219,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411991597,2025-10-25T17:06:31.597000+00:00,53.3438872,-6.2488617,113.73400115966797,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411992644,2025-10-25T17:06:32.644000+00:00,53.3438872,-6.2488617,120.86000061035156,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411993632,2025-10-25T17:06:33.632000+00:00,53.3438872,-6.2488617,127.95800018310547,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411994654,2025-10-25T17:06:34.654000+00:00,53.3438872,-6.2488617,135.02099609375,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411995618,2025-10-25T17:06:35.618000+00:00,53.3438872,-6.2488617,141.87399291992188,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411996601,2025-10-25T17:06:36.601000+00:00,53.3438872,-6.2488617,148.7480010986328,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411997626,2025-10-25T17:06:37.626000+00:00,53.3438872,-6.2488617,155.87399291992188,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411998609,2025-10-25T17:06:38.609000+00:00,53.3438872,-6.2488617,162.7969970703125,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411999609,2025-10-25T17:06:39.609000+00:00,53.3438872,-6.2488617,169.81100463867188,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761412000622,2025-10-25T17:06:40.622000+00:00,53.3438872,-6.2488617,176.84600830078125,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761412001631,2025-10-25T17:06:41.631000+00:00,53.3438872,-6.2488617,183.90200805664062,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761412002632,2025-10-25T17:06:42.632000+00:00,53.3438872,-6.2488617,190.9510040283203,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761412003609,2025-10-25T17:06:43.609000+00:00,53.3438872,-6.2488617,197.83900451660156,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761412004615,2025-10-25T17:06:44.615000+00:00,53.3438872,-6.2488617,204.90200805664062,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761412005636,2025-10-25T17:06:45.636000+00:00,53.3438872,-6.2488617,211.93701171875,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761412006639,2025-10-25T17:06:46.639000+00:00,53.3438872,-6.2488617,219.01400756835938,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761412007622,2025-10-25T17:06:47.622000+00:00,53.3438872,-6.2488617,225.87399291992188,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761412008606,2025-10-25T17:06:48.606000+00:00,53.3438872,-6.2488617,232.81800842285156,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761412009628,2025-10-25T17:06:49.628000+00:00,53.3438872,-6.2488617,239.9510040283203,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761412010645,2025-10-25T17:06:50.645000+00:00,53.3438872,-6.2488617,246.94400024414062,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761412011647,2025-10-25T17:06:51.647000+00:00,53.3438872,-6.2488617,253.9650115966797,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761412012640,2025-10-25T17:06:52.640000+00:00,53.343889,-6.2481498,16.354999542236328,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412013593,2025-10-25T17:06:53.593000+00:00,53.343889,-6.2481498,23.082000732421875,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412014624,2025-10-25T17:06:54.624000+00:00,53.343889,-6.2481498,30.117000579833984,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412015620,2025-10-25T17:06:55.620000+00:00,53.343889,-6.2481498,37.21500015258789,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412016648,2025-10-25T17:06:56.648000+00:00,53.343889,-6.2481498,44.32699966430664,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412017624,2025-10-25T17:06:57.624000+00:00,53.343889,-6.2481498,51.229000091552734,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412018628,2025-10-25T17:06:58.628000+00:00,53.343889,-6.2481498,58.25699996948242,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412019648,2025-10-25T17:06:59.648000+00:00,53.343889,-6.2481498,65.33399963378906,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412020630,2025-10-25T17:07:00.630000+00:00,53.343889,-6.2481498,72.31999969482422,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412021627,2025-10-25T17:07:01.627000+00:00,53.343889,-6.2481498,79.26399993896484,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412022634,2025-10-25T17:07:02.634000+00:00,53.343889,-6.2481498,86.34100341796875,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412023626,2025-10-25T17:07:03.626000+00:00,53.343889,-6.2481498,93.32699584960938,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412024619,2025-10-25T17:07:04.619000+00:00,53.343889,-6.2481498,100.26399993896484,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412025631,2025-10-25T17:07:05.631000+00:00,53.343889,-6.2481498,107.30599975585938,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412026628,2025-10-25T17:07:06.628000+00:00,53.343889,-6.2481498,114.25700378417969,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412027633,2025-10-25T17:07:07.633000+00:00,53.343889,-6.2481498,121.38300323486328,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412028632,2025-10-25T17:07:08.632000+00:00,53.343889,-6.2481498,128.33399963378906,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412029642,2025-10-25T17:07:09.642000+00:00,53.343889,-6.2481498,135.33399963378906,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412030672,2025-10-25T17:07:10.672000+00:00,53.343889,-6.2481498,142.56500244140625,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412031672,2025-10-25T17:07:11.672000+00:00,53.3438251,-6.2474015,18.489999771118164,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412032648,2025-10-25T17:07:12.648000+00:00,53.3438251,-6.2474015,25.328998565673828,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412033628,2025-10-25T17:07:13.628000+00:00,53.3438251,-6.2474015,32.2239990234375,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412034641,2025-10-25T17:07:14.641000+00:00,53.3438251,-6.2474015,39.30099868774414,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412035636,2025-10-25T17:07:15.636000+00:00,53.3438251,-6.2474015,46.202999114990234,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412036648,2025-10-25T17:07:16.648000+00:00,53.3438251,-6.2474015,53.26599884033203,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412037651,2025-10-25T17:07:17.651000+00:00,53.3438251,-6.2474015,60.321998596191406,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412038644,2025-10-25T17:07:18.644000+00:00,53.3438251,-6.2474015,67.27999877929688,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412039650,2025-10-25T17:07:19.650000+00:00,53.3438251,-6.2474015,74.3290023803711,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412040648,2025-10-25T17:07:20.648000+00:00,53.3438251,-6.2474015,81.3499984741211,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412041680,2025-10-25T17:07:21.680000+00:00,53.3438251,-6.2474015,88.49699401855469,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412042651,2025-10-25T17:07:22.651000+00:00,53.3438251,-6.2474015,95.35700225830078,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412043633,2025-10-25T17:07:23.633000+00:00,53.3438251,-6.2474015,102.16100311279297,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412044642,2025-10-25T17:07:24.642000+00:00,53.3438251,-6.2474015,109.27999877929688,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412045633,2025-10-25T17:07:25.633000+00:00,53.3438251,-6.2474015,116.23799896240234,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412046642,2025-10-25T17:07:26.642000+00:00,53.3438251,-6.2474015,123.31499481201172,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412047645,2025-10-25T17:07:27.645000+00:00,53.3438251,-6.2474015,130.30099487304688,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412048654,2025-10-25T17:07:28.654000+00:00,53.3438251,-6.2474015,137.32200622558594,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412049653,2025-10-25T17:07:29.653000+00:00,53.3438251,-6.2474015,144.30101013183594,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412050648,2025-10-25T17:07:30.648000+00:00,53.3438251,-6.2474015,151.34300231933594,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412051678,2025-10-25T17:07:31.678000+00:00,53.3438251,-6.2474015,158.49700927734375,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412052656,2025-10-25T17:07:32.656000+00:00,53.3438251,-6.2474015,165.3780059814453,0.0,0.0,61.70000076293945,network,network,once,0
20251025T170307Z,1761412053639,2025-10-25T17:07:33.639000+00:00,53.3436585,-6.2474739,23.748001098632812,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412054673,2025-10-25T17:07:34.673000+00:00,53.3436585,-6.2474739,30.909000396728516,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412055667,2025-10-25T17:07:35.667000+00:00,53.3436585,-6.2474739,37.86000061035156,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412056635,2025-10-25T17:07:36.635000+00:00,53.3436585,-6.2474739,44.73400115966797,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412057655,2025-10-25T17:07:37.655000+00:00,53.3436585,-6.2474739,51.81100082397461,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412058655,2025-10-25T17:07:38.655000+00:00,53.3436585,-6.2474739,58.85300064086914,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412059654,2025-10-25T17:07:39.654000+00:00,53.3436585,-6.2474739,65.81800079345703,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412060666,2025-10-25T17:07:40.666000+00:00,53.3436585,-6.2474739,72.91600036621094,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412061630,2025-10-25T17:07:41.630000+00:00,53.3436585,-6.2474739,79.71299743652344,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412062654,2025-10-25T17:07:42.654000+00:00,53.3436585,-6.2474739,86.8740005493164,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412063655,2025-10-25T17:07:43.655000+00:00,53.3436585,-6.2474739,93.8530044555664,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412064667,2025-10-25T17:07:44.667000+00:00,53.3436585,-6.2474739,100.93700408935547,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412065670,2025-10-25T17:07:45.670000+00:00,53.3436585,-6.2474739,107.83900451660156,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412066657,2025-10-25T17:07:46.657000+00:00,53.3436585,-6.2474739,114.83200073242188,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412067668,2025-10-25T17:07:47.668000+00:00,53.3436585,-6.2474739,121.8949966430664,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412068657,2025-10-25T17:07:48.657000+00:00,53.3436585,-6.2474739,128.86700439453125,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412069659,2025-10-25T17:07:49.659000+00:00,53.3436585,-6.2474739,135.86001586914062,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412070698,2025-10-25T17:07:50.698000+00:00,53.3436585,-6.2474739,143.03500366210938,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412071658,2025-10-25T17:07:51.658000+00:00,53.3436585,-6.2474739,149.82501220703125,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412072662,2025-10-25T17:07:52.662000+00:00,53.3436585,-6.2474739,156.84600830078125,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412073662,2025-10-25T17:07:53.662000+00:00,53.3436585,-6.2474739,163.8389892578125,0.0,0.0,61.5,network,network,once,0
20251025T170307Z,1761412074653,2025-10-25T17:07:54.653000+00:00,53.3436601,-6.2475099,94.58300018310547,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412075662,2025-10-25T17:07:55.662000+00:00,53.3436601,-6.2475099,101.59700012207031,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412076684,2025-10-25T17:07:56.684000+00:00,53.3436601,-6.2475099,108.7020034790039,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412077672,2025-10-25T17:07:57.672000+00:00,53.3436601,-6.2475099,115.64599609375,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412078685,2025-10-25T17:07:58.685000+00:00,53.3436601,-6.2475099,122.7020034790039,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412079659,2025-10-25T17:07:59.659000+00:00,53.3436601,-6.2475099,129.5760040283203,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412080686,2025-10-25T17:08:00.686000+00:00,53.3436601,-6.2475099,136.8070068359375,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412081817,2025-10-25T17:08:01.817000+00:00,53.3436601,-6.2475099,144.6680145263672,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412083430,2025-10-25T17:08:03.430000+00:00,53.3436601,-6.2475099,155.84701538085938,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412084250,2025-10-25T17:08:04.250000+00:00,53.3436601,-6.2475099,161.489013671875,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412085242,2025-10-25T17:08:05.242000+00:00,53.3436601,-6.2475099,168.61500549316406,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412113183,2025-10-25T17:08:33.183000+00:00,53.34360600449145,-6.247661160305142,0.5102040767669678,0.0,0.0,62.0,gps,gps,last,0
20251025T170307Z,1761412113801,2025-10-25T17:08:33.801000+00:00,53.3436601,-6.2475099,368.63299560546875,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412114658,2025-10-25T17:08:34.658000+00:00,53.3436601,-6.2475099,374.6109924316406,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412115672,2025-10-25T17:08:35.672000+00:00,53.3436601,-6.2475099,381.7019958496094,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412116675,2025-10-25T17:08:36.675000+00:00,53.3437197,-6.2477399,14.764999389648438,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412117683,2025-10-25T17:08:37.683000+00:00,53.3437197,-6.2477399,21.77199935913086,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412118687,2025-10-25T17:08:38.687000+00:00,53.3437197,-6.2477399,28.77199935913086,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412119680,2025-10-25T17:08:39.680000+00:00,53.3437197,-6.2477399,17.110000610351562,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412120696,2025-10-25T17:08:40.696000+00:00,53.3437197,-6.2477399,18.539400100708008,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412121737,2025-10-25T17:08:41.737000+00:00,53.3437197,-6.2477399,19.998199462890625,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412122686,2025-10-25T17:08:42.686000+00:00,53.3437197,-6.2477399,21.326801300048828,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412123697,2025-10-25T17:08:43.697000+00:00,53.3437197,-6.2477399,22.72679901123047,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412124693,2025-10-25T17:08:44.693000+00:00,53.3437197,-6.2477399,24.132400512695312,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412125692,2025-10-25T17:08:45.692000+00:00,53.3437197,-6.2477399,25.53660011291504,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412126703,2025-10-25T17:08:46.703000+00:00,53.3437197,-6.2477399,26.936599731445312,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412127685,2025-10-25T17:08:47.685000+00:00,53.3437197,-6.2477399,28.332399368286133,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412128707,2025-10-25T17:08:48.707000+00:00,53.3437197,-6.2477399,29.744998931884766,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412129693,2025-10-25T17:08:49.693000+00:00,53.3437197,-6.2477399,31.133800506591797,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412130693,2025-10-25T17:08:50.693000+00:00,53.3437197,-6.2477399,32.53520202636719,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412131700,2025-10-25T17:08:51.700000+00:00,53.3437197,-6.2477399,33.9463996887207,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412132697,2025-10-25T17:08:52.697000+00:00,53.3437197,-6.2477399,35.35199737548828,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412133714,2025-10-25T17:08:53.714000+00:00,53.3437197,-6.2477399,36.77299880981445,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412134774,2025-10-25T17:08:54.774000+00:00,53.3437197,-6.2477399,38.259796142578125,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412135671,2025-10-25T17:08:55.671000+00:00,53.3437197,-6.2477399,39.51280212402344,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412136749,2025-10-25T17:08:56.749000+00:00,53.3437197,-6.2477399,40.99399948120117,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412137680,2025-10-25T17:08:57.680000+00:00,53.3437197,-6.2477399,42.3323974609375,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412138803,2025-10-25T17:08:58.803000+00:00,53.3437197,-6.2477399,43.83039855957031,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412139706,2025-10-25T17:08:59.706000+00:00,53.3437197,-6.2477399,45.139404296875,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412140712,2025-10-25T17:09:00.712000+00:00,53.3437197,-6.2477399,46.538002014160156,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412141733,2025-10-25T17:09:01.733000+00:00,53.3437197,-6.2477399,47.96880340576172,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412142724,2025-10-25T17:09:02.724000+00:00,53.3437197,-6.2477399,49.385597229003906,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412143704,2025-10-25T17:09:03.704000+00:00,53.3437197,-6.2477399,50.74779510498047,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412144696,2025-10-25T17:09:04.696000+00:00,53.3437197,-6.2477399,52.149200439453125,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412145706,2025-10-25T17:09:05.706000+00:00,53.3437197,-6.2477399,53.54920196533203,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412146714,2025-10-25T17:09:06.714000+00:00,53.3437197,-6.2477399,54.96880340576172,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412147704,2025-10-25T17:09:07.704000+00:00,53.3437197,-6.2477399,56.356201171875,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412148716,2025-10-25T17:09:08.716000+00:00,53.3437197,-6.2477399,57.76739501953125,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412149702,2025-10-25T17:09:09.702000+00:00,53.3437197,-6.2477399,59.146400451660156,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412150697,2025-10-25T17:09:10.697000+00:00,53.3437197,-6.2477399,60.54779815673828,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412151693,2025-10-25T17:09:11.693000+00:00,53.3437197,-6.2477399,61.935203552246094,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412152696,2025-10-25T17:09:12.696000+00:00,53.3437197,-6.2477399,63.342201232910156,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412153722,2025-10-25T17:09:13.722000+00:00,53.3437197,-6.2477399,64.76599884033203,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412154722,2025-10-25T17:09:14.722000+00:00,53.3437197,-6.2477399,66.15899658203125,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412155729,2025-10-25T17:09:15.729000+00:00,53.3437197,-6.2477399,67.57579803466797,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412156702,2025-10-25T17:09:16.702000+00:00,53.3437197,-6.2477399,68.95059967041016,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412157729,2025-10-25T17:09:17.729000+00:00,53.3437197,-6.2477399,70.38140106201172,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412158734,2025-10-25T17:09:18.734000+00:00,53.3437197,-6.2477399,71.78699493408203,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412159713,2025-10-25T17:09:19.713000+00:00,53.3437197,-6.2477399,73.160400390625,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412160716,2025-10-25T17:09:20.716000+00:00,53.3437197,-6.2477399,74.5645980834961,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412161714,2025-10-25T17:09:21.714000+00:00,53.3437197,-6.2477399,75.96039581298828,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412162723,2025-10-25T17:09:22.723000+00:00,53.3437197,-6.2477399,77.3646011352539,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412163714,2025-10-25T17:09:23.714000+00:00,53.3437197,-6.2477399,78.77019500732422,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412164711,2025-10-25T17:09:24.711000+00:00,53.3437197,-6.2477399,80.16180419921875,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412165722,2025-10-25T17:09:25.722000+00:00,53.3437197,-6.2477399,81.56739807128906,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412166697,2025-10-25T17:09:26.697000+00:00,53.3437197,-6.2477399,82.9520034790039,0.0,0.0,61.599998474121094,network,network,once,0
20251025T170307Z,1761412167709,2025-10-25T17:09:27.709000+00:00,53.3437197,-6.2477399,84.36180114746094,0.0,0.0,61.599998474121094,network,network,once,0
